0.221839825,0.197931575,0.19726565,0.189394825,0.194803975,0.19027085,0.20280065,0.19478495,0.20016415,0.196729875
0.212705,0.187662225,0.18688915,0.1785776,0.18436285,0.179855425,0.19222995,0.184031575,0.19007175,0.185792075
0.203459825,0.176956025,0.1759255,0.16786895,0.173593475,0.168454075,0.181789375,0.1733258,0.17917325,0.1748719
0.193126675,0.166503475,0.164871775,0.156976075,0.16280965,0.157593275,0.1713151,0.16249895,0.1682788,0.163949875
0.1826419,0.155571175,0.15380325,0.1460605,0.15198395,0.1463297,0.16019565,0.151395175,0.157701225,0.153093125
0.17236545,0.144314325,0.14274195,0.135101475,0.140942925,0.135456825,0.149055975,0.140408525,0.1464364,0.14188345
0.161397025,0.13323585,0.13138,0.1242363,0.1295611,0.124159375,0.137832525,0.129258875,0.135520875,0.13096165
0.150486,0.1227287,0.12031335,0.1134546,0.118471025,0.112959675,0.126742225,0.118305025,0.124304675,0.11984285
0.139419775,0.1118198,0.109474375,0.102688675,0.1074653,0.102133925,0.115445175,0.107258425,0.113192275,0.108822975
0.128686675,0.101194175,0.09858215,0.0925572,0.096820775,0.091475225,0.1044594,0.0967825,0.102329575,0.098373675
0.11728705,0.0906365,0.088210975,0.08223825,0.08599915,0.0811378,0.093751025,0.086311525,0.091572125,0.087800125
0.106439025,0.08087445,0.07805825,0.0726637,0.076213525,0.071456675,0.083220075,0.076485625,0.081396125,0.07797735
0.095473225,0.071319225,0.068559525,0.063644975,0.06654185,0.062042975,0.07336085,0.066743525,0.0714618,0.068401425
0.0851238,0.0622278,0.059574475,0.055013975,0.05729275,0.053328425,0.06394135,0.05771465,0.06200865,0.0592868
0.07515335,0.053879625,0.0510515,0.04718295,0.04909615,0.045304,0.05481475,0.04941535,0.053343325,0.050961275
0.0654017,0.04595385,0.043161875,0.039829425,0.04121905,0.03783315,0.046332425,0.0418497,0.0452584,0.04316455
0.056148575,0.03868105,0.03600385,0.0331937,0.0341515,0.031136225,0.0388104,0.034695875,0.037833575,0.036057525
0.047787225,0.032254425,0.029593425,0.027243775,0.0278574,0.025225725,0.031797375,0.028442575,0.031109725,0.029697075
0.0401165,0.026472625,0.02404765,0.022094575,0.022318925,0.020043375,0.025843975,0.022860375,0.0251229,0.024081425
0.033166775,0.02146235,0.019142825,0.0175451,0.017503475,0.01557485,0.020463375,0.01807585,0.019984225,0.019187175
0.026897425,0.017068425,0.0148908,0.013730875,0.01343685,0.01184955,0.015934725,0.013988725,0.015572925,0.0149704
0.0214497,0.013376025,0.01144085,0.010550425,0.010120825,0.008841375,0.01217475,0.01058575,0.011856575,0.0114892
0.016776425,0.0103473,0.008608675,0.007950425,0.00746265,0.0064525,0.009097325,0.007870025,0.008862925,0.008621175
0.012880775,0.007828225,0.0063217,0.005818175,0.005345025,0.00454335,0.0065933,0.005724025,0.0064468,0.0063114
0.00970625,0.005841175,0.00456455,0.00423645,0.0037288,0.00312265,0.0046939,0.004045725,0.004606225,0.004525675
0.0070741,0.004223075,0.003184875,0.002983825,0.002522325,0.002073975,0.00322085,0.002751225,0.0031641,0.00313855
0.0050574,0.00301245,0.002188575,0.002022,0.00165785,0.00133725,0.002146725,0.001831925,0.002105425,0.002134925
0.003497125,0.002083125,0.00144195,0.001364625,0.00103495,0.00082635,0.001393125,0.001176225,0.001363175,0.001403075
0.002371225,0.001419,0.000939175,0.00088885,0.000635075,0.0004958,0.000882275,0.000733575,0.000857175,0.000888825
0.00157425,0.000942275,0.00059535,0.00056325,0.00036735,0.0002853,0.000534175,0.00044285,0.0005112,0.0005496
0.0009875,0.0005996,0.00036545,0.000344975,0.000202525,0.000153625,0.000306775,0.000258125,0.000306825,0.000328025
0.0006152,0.000372475,0.000214,0.000203125,0.00010835,8.20E-05,0.000177,0.000139425,0.0001688,0.0001848
0.00035115,0.0002265,0.0001222,0.000115525,5.66E-05,3.94E-05,9.34E-05,7.36E-05,8.93E-05,0.00010315
0.000203575,0.000130375,6.71E-05,6.13E-05,2.69E-05,1.84E-05,4.95E-05,3.70E-05,4.45E-05,5.01E-05
0.000106925,7.47E-05,3.60E-05,3.21E-05,1.22E-05,8.05E-06,2.26E-05,1.72E-05,2.24E-05,2.50E-05
5.71E-05,3.72E-05,1.72E-05,1.66E-05,5.25E-06,3.90E-06,1.07E-05,8.10E-06,9.93E-06,1.27E-05
2.66E-05,1.95E-05,8.90E-06,7.45E-06,2.60E-06,1.68E-06,5.05E-06,4.18E-06,3.98E-06,5.23E-06
1.35E-05,9.48E-06,3.98E-06,3.43E-06,6.25E-07,4.00E-07,1.90E-06,1.00E-06,1.25E-06,2.28E-06
5.65E-06,4.70E-06,1.80E-06,1.83E-06,3.25E-07,2.50E-08,6.75E-07,4.25E-07,7.75E-07,6.75E-07
2.68E-06,1.83E-06,4.00E-07,6.00E-07,1.00E-07,5.00E-08,2.00E-07,2.00E-07,2.25E-07,3.25E-07
